Customer_ID,Customer_Name,Salary_Level,Date,Category,Daily_Spend
1,Alice Smith,Low,2024-07-05,Entertainment,1689
1,Alice Smith,Low,2024-07-05,Healthcare,1693
1,Alice Smith,Low,2024-07-05,Electronics,1063
1,Alice Smith,Low,2024-07-05,Utilities,1011
1,Alice Smith,Low,2024-07-06,Groceries,1712
1,Alice Smith,Low,2024-07-06,Dining,1643
1,Alice Smith,Low,2024-07-06,Travel,604
1,Alice Smith,Low,2024-07-06,Shopping,1173
1,Alice Smith,Low,2024-07-06,Entertainment,1306
1,Alice Smith,Low,2024-07-06,Healthcare,1564
1,Alice Smith,Low,2024-07-06,Electronics,1388
1,Alice Smith,Low,2024-07-06,Utilities,1375
1,Alice Smith,Low,2024-07-07,Groceries,1176
1,Alice Smith,Low,2024-07-07,Dining,820
1,Alice Smith,Low,2024-07-07,Travel,834
1,Alice Smith,Low,2024-07-07,Shopping,1683
1,Alice Smith,Low,2024-07-07,Entertainment,763
1,Alice Smith,Low,2024-07-07,Healthcare,1364
1,Alice Smith,Low,2024-07-07,Electronics,851
1,Alice Smith,Low,2024-07-07,Utilities,1733
1,Alice Smith,Low,2024-07-08,Groceries,1905
1,Alice Smith,Low,2024-07-08,Dining,1175
1,Alice Smith,Low,2024-07-08,Travel,1418
1,Alice Smith,Low,2024-07-08,Shopping,504
1,Alice Smith,Low,2024-07-08,Entertainment,533
1,Alice Smith,Low,2024-07-08,Healthcare,1668
1,Alice Smith,Low,2024-07-08,Electronics,850
1,Alice Smith,Low,2024-07-08,Utilities,1082
1,Alice Smith,Low,2024-07-09,Groceries,964
1,Alice Smith,Low,2024-07-09,Dining,847
1,Alice Smith,Low,2024-07-09,Travel,624
1,Alice Smith,Low,2024-07-09,Shopping,1794
1,Alice Smith,Low,2024-07-09,Entertainment,856
1,Alice Smith,Low,2024-07-09,Healthcare,1026
1,Alice Smith,Low,2024-07-09,Electronics,997
1,Alice Smith,Low,2024-07-09,Utilities,1676
1,Alice Smith,Low,2024-07-10,Groceries,552
1,Alice Smith,Low,2024-07-10,Dining,648
1,Alice Smith,Low,2024-07-10,Travel,1002
1,Alice Smith,Low,2024-07-10,Shopping,1369
1,Alice Smith,Low,2024-07-10,Entertainment,1973
1,Alice Smith,Low,2024-07-10,Healthcare,718
1,Alice Smith,Low,2024-07-10,Electronics,1800
1,Alice Smith,Low,2024-07-10,Utilities,951
1,Alice Smith,Low,2024-07-11,Groceries,1951
1,Alice Smith,Low,2024-07-11,Dining,582
1,Alice Smith,Low,2024-07-11,Travel,1741
1,Alice Smith,Low,2024-07-11,Shopping,1237
1,Alice Smith,Low,2024-07-11,Entertainment,1026
1,Alice Smith,Low,2024-07-11,Healthcare,903
1,Alice Smith,Low,2024-07-11,Electronics,789
1,Alice Smith,Low,2024-07-11,Utilities,919
1,Alice Smith,Low,2024-07-12,Groceries,838
1,Alice Smith,Low,2024-07-12,Dining,1276
1,Alice Smith,Low,2024-07-12,Travel,1210
1,Alice Smith,Low,2024-07-12,Shopping,1486
1,Alice Smith,Low,2024-07-12,Entertainment,1458
1,Alice Smith,Low,2024-07-12,Healthcare,1942
1,Alice Smith,Low,2024-07-12,Electronics,1730
1,Alice Smith,Low,2024-07-12,Utilities,1185
1,Alice Smith,Low,2024-07-13,Groceries,1788
1,Alice Smith,Low,2024-07-13,Dining,1559
1,Alice Smith,Low,2024-07-13,Travel,872
1,Alice Smith,Low,2024-07-13,Shopping,1782
1,Alice Smith,Low,2024-07-13,Entertainment,1493
1,Alice Smith,Low,2024-07-13,Healthcare,1030
1,Alice Smith,Low,2024-07-13,Electronics,1423
1,Alice Smith,Low,2024-07-13,Utilities,522
1,Alice Smith,Low,2024-07-14,Groceries,603
1,Alice Smith,Low,2024-07-14,Dining,740
1,Alice Smith,Low,2024-07-14,Travel,1504
1,Alice Smith,Low,2024-07-14,Shopping,1402
1,Alice Smith,Low,2024-07-14,Entertainment,1776
1,Alice Smith,Low,2024-07-14,Healthcare,1665
1,Alice Smith,Low,2024-07-14,Electronics,1313
1,Alice Smith,Low,2024-07-14,Utilities,1154
1,Alice Smith,Low,2024-07-15,Groceries,1974
1,Alice Smith,Low,2024-07-15,Dining,1282
1,Alice Smith,Low,2024-07-15,Travel,806
1,Alice Smith,Low,2024-07-15,Shopping,507
1,Alice Smith,Low,2024-07-15,Entertainment,1592
1,Alice Smith,Low,2024-07-15,Healthcare,1074
1,Alice Smith,Low,2024-07-15,Electronics,1591
1,Alice Smith,Low,2024-07-15,Utilities,1411
1,Alice Smith,Low,2024-07-16,Groceries,1931
1,Alice Smith,Low,2024-07-16,Dining,1017
1,Alice Smith,Low,2024-07-16,Travel,1642
1,Alice Smith,Low,2024-07-16,Shopping,1554
1,Alice Smith,Low,2024-07-16,Entertainment,982
1,Alice Smith,Low,2024-07-16,Healthcare,706
1,Alice Smith,Low,2024-07-16,Electronics,1168
1,Alice Smith,Low,2024-07-16,Utilities,1078
1,Alice Smith,Low,2024-07-17,Groceries,886
1,Alice Smith,Low,2024-07-17,Dining,911
1,Alice Smith,Low,2024-07-17,Travel,1893
1,Alice Smith,Low,2024-07-17,Shopping,1876
1,Alice Smith,Low,2024-07-17,Entertainment,1859
1,Alice Smith,Low,2024-07-17,Healthcare,1390
1,Alice Smith,Low,2024-07-17,Electronics,1405
1,Alice Smith,Low,2024-07-17,Utilities,1812
1,Alice Smith,Low,2024-07-18,Groceries,1462
1,Alice Smith,Low,2024-07-18,Dining,1464
1,Alice Smith,Low,2024-07-18,Travel,639
1,Alice Smith,Low,2024-07-18,Shopping,799
1,Alice Smith,Low,2024-07-18,Entertainment,1536
1,Alice Smith,Low,2024-07-18,Healthcare,1163
1,Alice Smith,Low,2024-07-18,Electronics,1951
1,Alice Smith,Low,2024-07-18,Utilities,1324
1,Alice Smith,Low,2024-07-19,Groceries,899
1,Alice Smith,Low,2024-07-19,Dining,1491
1,Alice Smith,Low,2024-07-19,Travel,1632
1,Alice Smith,Low,2024-07-19,Shopping,1879
1,Alice Smith,Low,2024-07-19,Entertainment,648
1,Alice Smith,Low,2024-07-19,Healthcare,806
1,Alice Smith,Low,2024-07-19,Electronics,1583
1,Alice Smith,Low,2024-07-19,Utilities,934
1,Alice Smith,Low,2024-07-20,Groceries,520
1,Alice Smith,Low,2024-07-20,Dining,1374
1,Alice Smith,Low,2024-07-20,Travel,881
1,Alice Smith,Low,2024-07-20,Shopping,744
1,Alice Smith,Low,2024-07-20,Entertainment,1596
1,Alice Smith,Low,2024-07-20,Healthcare,1972
1,Alice Smith,Low,2024-07-20,Electronics,1599
1,Alice Smith,Low,2024-07-20,Utilities,1197
1,Alice Smith,Low,2024-07-21,Groceries,1089
1,Alice Smith,Low,2024-07-21,Dining,889
1,Alice Smith,Low,2024-07-21,Travel,1865
1,Alice Smith,Low,2024-07-21,Shopping,1813
1,Alice Smith,Low,2024-07-21,Entertainment,1067
1,Alice Smith,Low,2024-07-21,Healthcare,1854
1,Alice Smith,Low,2024-07-21,Electronics,758
1,Alice Smith,Low,2024-07-21,Utilities,925
1,Alice Smith,Low,2024-07-22,Groceries,1529
1,Alice Smith,Low,2024-07-22,Dining,505
1,Alice Smith,Low,2024-07-22,Travel,690
1,Alice Smith,Low,2024-07-22,Shopping,647
1,Alice Smith,Low,2024-07-22,Entertainment,904
1,Alice Smith,Low,2024-07-22,Healthcare,757
1,Alice Smith,Low,2024-07-22,Electronics,1229
1,Alice Smith,Low,2024-07-22,Utilities,589
1,Alice Smith,Low,2024-07-23,Groceries,1323
1,Alice Smith,Low,2024-07-23,Dining,509
1,Alice Smith,Low,2024-07-23,Travel,1610
1,Alice Smith,Low,2024-07-23,Shopping,1337
1,Alice Smith,Low,2024-07-23,Entertainment,1674
1,Alice Smith,Low,2024-07-23,Healthcare,1487
1,Alice Smith,Low,2024-07-23,Electronics,1124
1,Alice Smith,Low,2024-07-23,Utilities,529
1,Alice Smith,Low,2024-07-24,Groceries,627
1,Alice Smith,Low,2024-07-24,Dining,1601
1,Alice Smith,Low,2024-07-24,Travel,920
1,Alice Smith,Low,2024-07-24,Shopping,1578
1,Alice Smith,Low,2024-07-24,Entertainment,804
1,Alice Smith,Low,2024-07-24,Healthcare,1045
1,Alice Smith,Low,2024-07-24,Electronics,1628
1,Alice Smith,Low,2024-07-24,Utilities,1695
1,Alice Smith,Low,2024-07-25,Groceries,521
1,Alice Smith,Low,2024-07-25,Dining,1810
1,Alice Smith,Low,2024-07-25,Travel,890
1,Alice Smith,Low,2024-07-25,Shopping,1116
1,Alice Smith,Low,2024-07-25,Entertainment,648
1,Alice Smith,Low,2024-07-25,Healthcare,1795
1,Alice Smith,Low,2024-07-25,Electronics,798
1,Alice Smith,Low,2024-07-25,Utilities,671
1,Alice Smith,Low,2024-07-26,Groceries,546
1,Alice Smith,Low,2024-07-26,Dining,1125
1,Alice Smith,Low,2024-07-26,Travel,706
1,Alice Smith,Low,2024-07-26,Shopping,952
1,Alice Smith,Low,2024-07-26,Entertainment,1918
1,Alice Smith,Low,2024-07-26,Healthcare,1424
1,Alice Smith,Low,2024-07-26,Electronics,1253
1,Alice Smith,Low,2024-07-26,Utilities,1824
1,Alice Smith,Low,2024-07-27,Groceries,1207
1,Alice Smith,Low,2024-07-27,Dining,1508
1,Alice Smith,Low,2024-07-27,Travel,1175
1,Alice Smith,Low,2024-07-27,Shopping,1699
1,Alice Smith,Low,2024-07-27,Entertainment,1354
1,Alice Smith,Low,2024-07-27,Healthcare,1282
1,Alice Smith,Low,2024-07-27,Electronics,1633
1,Alice Smith,Low,2024-07-27,Utilities,1183
1,Alice Smith,Low,2024-07-28,Groceries,1462
1,Alice Smith,Low,2024-07-28,Dining,1363
1,Alice Smith,Low,2024-07-28,Travel,1725
1,Alice Smith,Low,2024-07-28,Shopping,667
1,Alice Smith,Low,2024-07-28,Entertainment,585
1,Alice Smith,Low,2024-07-28,Healthcare,1348
1,Alice Smith,Low,2024-07-28,Electronics,1574
1,Alice Smith,Low,2024-07-28,Utilities,1635
1,Alice Smith,Low,2024-07-29,Groceries,1986
1,Alice Smith,Low,2024-07-29,Dining,941
1,Alice Smith,Low,2024-07-29,Travel,770
1,Alice Smith,Low,2024-07-29,Shopping,843
1,Alice Smith,Low,2024-07-29,Entertainment,1706
1,Alice Smith,Low,2024-07-29,Healthcare,1002
1,Alice Smith,Low,2024-07-29,Electronics,1533
1,Alice Smith,Low,2024-07-29,Utilities,993
1,Alice Smith,Low,2024-07-30,Groceries,1757
1,Alice Smith,Low,2024-07-30,Dining,1821
1,Alice Smith,Low,2024-07-30,Travel,743
1,Alice Smith,Low,2024-07-30,Shopping,1874
1,Alice Smith,Low,2024-07-30,Entertainment,766
1,Alice Smith,Low,2024-07-30,Healthcare,1392
1,Alice Smith,Low,2024-07-30,Electronics,700
1,Alice Smith,Low,2024-07-30,Utilities,738
1,Alice Smith,Low,2024-07-31,Groceries,1857
1,Alice Smith,Low,2024-07-31,Dining,1414
1,Alice Smith,Low,2024-07-31,Travel,1938
1,Alice Smith,Low,2024-07-31,Shopping,1468
1,Alice Smith,Low,2024-07-31,Entertainment,983
1,Alice Smith,Low,2024-07-31,Healthcare,1960
1,Alice Smith,Low,2024-07-31,Electronics,745
1,Alice Smith,Low,2024-07-31,Utilities,1531
1,Alice Smith,Low,2024-08-01,Groceries,651
1,Alice Smith,Low,2024-08-01,Dining,1915
1,Alice Smith,Low,2024-08-01,Travel,710
1,Alice Smith,Low,2024-08-01,Shopping,866
1,Alice Smith,Low,2024-08-01,Entertainment,1443
1,Alice Smith,Low,2024-08-01,Healthcare,585
1,Alice Smith,Low,2024-08-01,Electronics,1578
1,Alice Smith,Low,2024-08-01,Utilities,945
1,Alice Smith,Low,2024-08-02,Groceries,1119
1,Alice Smith,Low,2024-08-02,Dining,803
1,Alice Smith,Low,2024-08-02,Travel,631
1,Alice Smith,Low,2024-08-02,Shopping,1944
1,Alice Smith,Low,2024-08-02,Entertainment,1403
1,Alice Smith,Low,2024-08-02,Healthcare,1908
1,Alice Smith,Low,2024-08-02,Electronics,1487
1,Alice Smith,Low,2024-08-02,Utilities,1721
1,Alice Smith,Low,2024-08-03,Groceries,546
1,Alice Smith,Low,2024-08-03,Dining,1256
1,Alice Smith,Low,2024-08-03,Travel,1726
1,Alice Smith,Low,2024-08-03,Shopping,1784
1,Alice Smith,Low,2024-08-03,Entertainment,1189
1,Alice Smith,Low,2024-08-03,Healthcare,1547
1,Alice Smith,Low,2024-08-03,Electronics,1186
1,Alice Smith,Low,2024-08-03,Utilities,1285
1,Alice Smith,Low,2024-08-04,Groceries,839
1,Alice Smith,Low,2024-08-04,Dining,911
1,Alice Smith,Low,2024-08-04,Travel,1784
1,Alice Smith,Low,2024-08-04,Shopping,785
1,Alice Smith,Low,2024-08-04,Entertainment,1609
1,Alice Smith,Low,2024-08-04,Healthcare,1349
1,Alice Smith,Low,2024-08-04,Electronics,929
1,Alice Smith,Low,2024-08-04,Utilities,530
1,Alice Smith,Low,2024-08-05,Groceries,1102
1,Alice Smith,Low,2024-08-05,Dining,939
1,Alice Smith,Low,2024-08-05,Travel,1484
1,Alice Smith,Low,2024-08-05,Shopping,1872
1,Alice Smith,Low,2024-08-05,Entertainment,911
1,Alice Smith,Low,2024-08-05,Healthcare,1027
1,Alice Smith,Low,2024-08-05,Electronics,809
1,Alice Smith,Low,2024-08-05,Utilities,1448
1,Alice Smith,Low,2024-08-06,Groceries,1919
1,Alice Smith,Low,2024-08-06,Dining,1861
1,Alice Smith,Low,2024-08-06,Travel,1173
1,Alice Smith,Low,2024-08-06,Shopping,936
1,Alice Smith,Low,2024-08-06,Entertainment,1203
1,Alice Smith,Low,2024-08-06,Healthcare,1162
1,Alice Smith,Low,2024-08-06,Electronics,864
1,Alice Smith,Low,2024-08-06,Utilities,1422
1,Alice Smith,Low,2024-08-07,Groceries,612
1,Alice Smith,Low,2024-08-07,Dining,675
1,Alice Smith,Low,2024-08-07,Travel,1672
1,Alice Smith,Low,2024-08-07,Shopping,1701
1,Alice Smith,Low,2024-08-07,Entertainment,1435
1,Alice Smith,Low,2024-08-07,Healthcare,881
1,Alice Smith,Low,2024-08-07,Electronics,1746
1,Alice Smith,Low,2024-08-07,Utilities,1782
1,Alice Smith,Low,2024-08-08,Groceries,1712
1,Alice Smith,Low,2024-08-08,Dining,805
1,Alice Smith,Low,2024-08-08,Travel,1901
1,Alice Smith,Low,2024-08-08,Shopping,1101
1,Alice Smith,Low,2024-08-08,Entertainment,842
1,Alice Smith,Low,2024-08-08,Healthcare,655
1,Alice Smith,Low,2024-08-08,Electronics,1211
1,Alice Smith,Low,2024-08-08,Utilities,1578
1,Alice Smith,Low,2024-08-09,Groceries,1965
1,Alice Smith,Low,2024-08-09,Dining,1723
1,Alice Smith,Low,2024-08-09,Travel,902
1,Alice Smith,Low,2024-08-09,Shopping,1113
1,Alice Smith,Low,2024-08-09,Entertainment,1296
1,Alice Smith,Low,2024-08-09,Healthcare,1122
1,Alice Smith,Low,2024-08-09,Electronics,1102
1,Alice Smith,Low,2024-08-09,Utilities,676
1,Alice Smith,Low,2024-08-10,Groceries,948
1,Alice Smith,Low,2024-08-10,Dining,1242
1,Alice Smith,Low,2024-08-10,Travel,800
1,Alice Smith,Low,2024-08-10,Shopping,1206
1,Alice Smith,Low,2024-08-10,Entertainment,806
1,Alice Smith,Low,2024-08-10,Healthcare,1250
1,Alice Smith,Low,2024-08-10,Electronics,1368
1,Alice Smith,Low,2024-08-10,Utilities,1790
1,Alice Smith,Low,2024-08-11,Groceries,713
1,Alice Smith,Low,2024-08-11,Dining,982
1,Alice Smith,Low,2024-08-11,Travel,1785
1,Alice Smith,Low,2024-08-11,Shopping,1590
1,Alice Smith,Low,2024-08-11,Entertainment,632
1,Alice Smith,Low,2024-08-11,Healthcare,1011
1,Alice Smith,Low,2024-08-11,Electronics,710
1,Alice Smith,Low,2024-08-11,Utilities,1487
1,Alice Smith,Low,2024-08-12,Groceries,1486
1,Alice Smith,Low,2024-08-12,Dining,1216
1,Alice Smith,Low,2024-08-12,Travel,752
1,Alice Smith,Low,2024-08-12,Shopping,537
1,Alice Smith,Low,2024-08-12,Entertainment,1566
1,Alice Smith,Low,2024-08-12,Healthcare,1128
1,Alice Smith,Low,2024-08-12,Electronics,1928
1,Alice Smith,Low,2024-08-12,Utilities,1486
1,Alice Smith,Low,2024-08-13,Groceries,545
1,Alice Smith,Low,2024-08-13,Dining,1977
1,Alice Smith,Low,2024-08-13,Travel,804
1,Alice Smith,Low,2024-08-13,Shopping,732
1,Alice Smith,Low,2024-08-13,Entertainment,744
1,Alice Smith,Low,2024-08-13,Healthcare,1259
1,Alice Smith,Low,2024-08-13,Electronics,1818
1,Alice Smith,Low,2024-08-13,Utilities,1338
1,Alice Smith,Low,2024-08-14,Groceries,1906
1,Alice Smith,Low,2024-08-14,Dining,657
1,Alice Smith,Low,2024-08-14,Travel,1928
1,Alice Smith,Low,2024-08-14,Shopping,1524
1,Alice Smith,Low,2024-08-14,Entertainment,716
1,Alice Smith,Low,2024-08-14,Healthcare,1427
1,Alice Smith,Low,2024-08-14,Electronics,1006
1,Alice Smith,Low,2024-08-14,Utilities,1260
1,Alice Smith,Low,2024-08-15,Groceries,1403
1,Alice Smith,Low,2024-08-15,Dining,1080
1,Alice Smith,Low,2024-08-15,Travel,1553
1,Alice Smith,Low,2024-08-15,Shopping,1126
1,Alice Smith,Low,2024-08-15,Entertainment,1019
1,Alice Smith,Low,2024-08-15,Healthcare,774
1,Alice Smith,Low,2024-08-15,Electronics,991
1,Alice Smith,Low,2024-08-15,Utilities,1326
1,Alice Smith,Low,2024-08-16,Groceries,1450
1,Alice Smith,Low,2024-08-16,Dining,1425
1,Alice Smith,Low,2024-08-16,Travel,1346
1,Alice Smith,Low,2024-08-16,Shopping,1559
1,Alice Smith,Low,2024-08-16,Entertainment,1834
1,Alice Smith,Low,2024-08-16,Healthcare,1567
1,Alice Smith,Low,2024-08-16,Electronics,1678
1,Alice Smith,Low,2024-08-16,Utilities,1600
1,Alice Smith,Low,2024-08-17,Groceries,1961
1,Alice Smith,Low,2024-08-17,Dining,1955
1,Alice Smith,Low,2024-08-17,Travel,538
1,Alice Smith,Low,2024-08-17,Shopping,738
1,Alice Smith,Low,2024-08-17,Entertainment,1536
1,Alice Smith,Low,2024-08-17,Healthcare,621
1,Alice Smith,Low,2024-08-17,Electronics,643
1,Alice Smith,Low,2024-08-17,Utilities,1183
1,Alice Smith,Low,2024-08-18,Groceries,954
1,Alice Smith,Low,2024-08-18,Dining,867
1,Alice Smith,Low,2024-08-18,Travel,1258
1,Alice Smith,Low,2024-08-18,Shopping,746
1,Alice Smith,Low,2024-08-18,Entertainment,1422
1,Alice Smith,Low,2024-08-18,Healthcare,1568
1,Alice Smith,Low,2024-08-18,Electronics,1264
1,Alice Smith,Low,2024-08-18,Utilities,874
1,Alice Smith,Low,2024-08-19,Groceries,1814
1,Alice Smith,Low,2024-08-19,Dining,706
1,Alice Smith,Low,2024-08-19,Travel,1018
1,Alice Smith,Low,2024-08-19,Shopping,741
1,Alice Smith,Low,2024-08-19,Entertainment,1637
1,Alice Smith,Low,2024-08-19,Healthcare,1318
1,Alice Smith,Low,2024-08-19,Electronics,801
1,Alice Smith,Low,2024-08-19,Utilities,1799
1,Alice Smith,Low,2024-08-20,Groceries,1619
1,Alice Smith,Low,2024-08-20,Dining,1817
1,Alice Smith,Low,2024-08-20,Travel,1200
1,Alice Smith,Low,2024-08-20,Shopping,1883
1,Alice Smith,Low,2024-08-20,Entertainment,787
1,Alice Smith,Low,2024-08-20,Healthcare,653
1,Alice Smith,Low,2024-08-20,Electronics,922
1,Alice Smith,Low,2024-08-20,Utilities,1349
1,Alice Smith,Low,2024-08-21,Groceries,549
1,Alice Smith,Low,2024-08-21,Dining,1730
1,Alice Smith,Low,2024-08-21,Travel,1063
1,Alice Smith,Low,2024-08-21,Shopping,1353
1,Alice Smith,Low,2024-08-21,Entertainment,1382
1,Alice Smith,Low,2024-08-21,Healthcare,1161
1,Alice Smith,Low,2024-08-21,Electronics,1064
1,Alice Smith,Low,2024-08-21,Utilities,712
1,Alice Smith,Low,2024-08-22,Groceries,1589
1,Alice Smith,Low,2024-08-22,Dining,1755
1,Alice Smith,Low,2024-08-22,Travel,1310
1,Alice Smith,Low,2024-08-22,Shopping,1349
1,Alice Smith,Low,2024-08-22,Entertainment,1843
1,Alice Smith,Low,2024-08-22,Healthcare,1660
1,Alice Smith,Low,2024-08-22,Electronics,1380
1,Alice Smith,Low,2024-08-22,Utilities,1588
1,Alice Smith,Low,2024-08-23,Groceries,1655
1,Alice Smith,Low,2024-08-23,Dining,833
1,Alice Smith,Low,2024-08-23,Travel,531
1,Alice Smith,Low,2024-08-23,Shopping,1367
1,Alice Smith,Low,2024-08-23,Entertainment,1397
1,Alice Smith,Low,2024-08-23,Healthcare,1766
1,Alice Smith,Low,2024-08-23,Electronics,1715
1,Alice Smith,Low,2024-08-23,Utilities,1665
1,Alice Smith,Low,2024-08-24,Groceries,1100
1,Alice Smith,Low,2024-08-24,Dining,1487
1,Alice Smith,Low,2024-08-24,Travel,1714
1,Alice Smith,Low,2024-08-24,Shopping,1672
1,Alice Smith,Low,2024-08-24,Entertainment,1098
1,Alice Smith,Low,2024-08-24,Healthcare,1939
1,Alice Smith,Low,2024-08-24,Electronics,1019
1,Alice Smith,Low,2024-08-24,Utilities,1368
1,Alice Smith,Low,2024-08-25,Groceries,515
1,Alice Smith,Low,2024-08-25,Dining,1629
1,Alice Smith,Low,2024-08-25,Travel,782
1,Alice Smith,Low,2024-08-25,Shopping,1627
1,Alice Smith,Low,2024-08-25,Entertainment,860
1,Alice Smith,Low,2024-08-25,Healthcare,1558
1,Alice Smith,Low,2024-08-25,Electronics,612
1,Alice Smith,Low,2024-08-25,Utilities,807
1,Alice Smith,Low,2024-08-26,Groceries,1458
1,Alice Smith,Low,2024-08-26,Dining,1576
1,Alice Smith,Low,2024-08-26,Travel,1604
1,Alice Smith,Low,2024-08-26,Shopping,1333
1,Alice Smith,Low,2024-08-26,Entertainment,1892
1,Alice Smith,Low,2024-08-26,Healthcare,741
1,Alice Smith,Low,2024-08-26,Electronics,530
1,Alice Smith,Low,2024-08-26,Utilities,1203
1,Alice Smith,Low,2024-08-27,Groceries,1368
1,Alice Smith,Low,2024-08-27,Dining,1884
1,Alice Smith,Low,2024-08-27,Travel,732
1,Alice Smith,Low,2024-08-27,Shopping,1557
1,Alice Smith,Low,2024-08-27,Entertainment,1766
1,Alice Smith,Low,2024-08-27,Healthcare,1450
1,Alice Smith,Low,2024-08-27,Electronics,558
1,Alice Smith,Low,2024-08-27,Utilities,1270
1,Alice Smith,Low,2024-08-28,Groceries,1601
1,Alice Smith,Low,2024-08-28,Dining,1217
1,Alice Smith,Low,2024-08-28,Travel,801
1,Alice Smith,Low,2024-08-28,Shopping,1302
1,Alice Smith,Low,2024-08-28,Entertainment,1396
1,Alice Smith,Low,2024-08-28,Healthcare,611
1,Alice Smith,Low,2024-08-28,Electronics,1936
1,Alice Smith,Low,2024-08-28,Utilities,816
1,Alice Smith,Low,2024-08-29,Groceries,1668
1,Alice Smith,Low,2024-08-29,Dining,1167
1,Alice Smith,Low,2024-08-29,Travel,1189
1,Alice Smith,Low,2024-08-29,Shopping,517
1,Alice Smith,Low,2024-08-29,Entertainment,1874
1,Alice Smith,Low,2024-08-29,Healthcare,1678
1,Alice Smith,Low,2024-08-29,Electronics,1277
1,Alice Smith,Low,2024-08-29,Utilities,859
1,Alice Smith,Low,2024-08-30,Groceries,831
1,Alice Smith,Low,2024-08-30,Dining,1027
1,Alice Smith,Low,2024-08-30,Travel,511
1,Alice Smith,Low,2024-08-30,Shopping,1598
1,Alice Smith,Low,2024-08-30,Entertainment,711
1,Alice Smith,Low,2024-08-30,Healthcare,1140
1,Alice Smith,Low,2024-08-30,Electronics,782
1,Alice Smith,Low,2024-08-30,Utilities,1718
1,Alice Smith,Low,2024-08-31,Groceries,1279
1,Alice Smith,Low,2024-08-31,Dining,1553
1,Alice Smith,Low,2024-08-31,Travel,1532
1,Alice Smith,Low,2024-08-31,Shopping,1832
1,Alice Smith,Low,2024-08-31,Entertainment,1968
1,Alice Smith,Low,2024-08-31,Healthcare,1833
1,Alice Smith,Low,2024-08-31,Electronics,1176
1,Alice Smith,Low,2024-08-31,Utilities,1204
1,Alice Smith,Low,2024-09-01,Groceries,925
1,Alice Smith,Low,2024-09-01,Dining,1090
1,Alice Smith,Low,2024-09-01,Travel,590
1,Alice Smith,Low,2024-09-01,Shopping,955
1,Alice Smith,Low,2024-09-01,Entertainment,943
1,Alice Smith,Low,2024-09-01,Healthcare,578
1,Alice Smith,Low,2024-09-01,Electronics,1998
1,Alice Smith,Low,2024-09-01,Utilities,1426
1,Alice Smith,Low,2024-09-02,Groceries,602
1,Alice Smith,Low,2024-09-02,Dining,1122
1,Alice Smith,Low,2024-09-02,Travel,1979
1,Alice Smith,Low,2024-09-02,Shopping,1489
1,Alice Smith,Low,2024-09-02,Entertainment,1837
1,Alice Smith,Low,2024-09-02,Healthcare,1770
1,Alice Smith,Low,2024-09-02,Electronics,733
1,Alice Smith,Low,2024-09-02,Utilities,1143
1,Alice Smith,Low,2024-09-03,Groceries,1758
1,Alice Smith,Low,2024-09-03,Dining,1289
1,Alice Smith,Low,2024-09-03,Travel,886
1,Alice Smith,Low,2024-09-03,Shopping,1346
1,Alice Smith,Low,2024-09-03,Entertainment,537
1,Alice Smith,Low,2024-09-03,Healthcare,1684
1,Alice Smith,Low,2024-09-03,Electronics,1985
1,Alice Smith,Low,2024-09-03,Utilities,1972
1,Alice Smith,Low,2024-09-04,Groceries,1640
1,Alice Smith,Low,2024-09-04,Dining,740
1,Alice Smith,Low,2024-09-04,Travel,1549
1,Alice Smith,Low,2024-09-04,Shopping,1061
1,Alice Smith,Low,2024-09-04,Entertainment,1305
1,Alice Smith,Low,2024-09-04,Healthcare,797
1,Alice Smith,Low,2024-09-04,Electronics,1304
1,Alice Smith,Low,2024-09-04,Utilities,653
1,Alice Smith,Low,2024-09-05,Groceries,1231
1,Alice Smith,Low,2024-09-05,Dining,967
1,Alice Smith,Low,2024-09-05,Travel,548
1,Alice Smith,Low,2024-09-05,Shopping,545
1,Alice Smith,Low,2024-09-05,Entertainment,1808
1,Alice Smith,Low,2024-09-05,Healthcare,1279
1,Alice Smith,Low,2024-09-05,Electronics,581
1,Alice Smith,Low,2024-09-05,Utilities,1567
1,Alice Smith,Low,2024-09-06,Groceries,1454
1,Alice Smith,Low,2024-09-06,Dining,772
1,Alice Smith,Low,2024-09-06,Travel,893
1,Alice Smith,Low,2024-09-06,Shopping,1289
1,Alice Smith,Low,2024-09-06,Entertainment,1094
1,Alice Smith,Low,2024-09-06,Healthcare,557
1,Alice Smith,Low,2024-09-06,Electronics,1064
1,Alice Smith,Low,2024-09-06,Utilities,500
1,Alice Smith,Low,2024-09-07,Groceries,715
1,Alice Smith,Low,2024-09-07,Dining,1840
1,Alice Smith,Low,2024-09-07,Travel,1751
1,Alice Smith,Low,2024-09-07,Shopping,1996
1,Alice Smith,Low,2024-09-07,Entertainment,1265
1,Alice Smith,Low,2024-09-07,Healthcare,1170
1,Alice Smith,Low,2024-09-07,Electronics,1810
1,Alice Smith,Low,2024-09-07,Utilities,1010
1,Alice Smith,Low,2024-09-08,Groceries,1414
1,Alice Smith,Low,2024-09-08,Dining,1981
1,Alice Smith,Low,2024-09-08,Travel,594
1,Alice Smith,Low,2024-09-08,Shopping,992
1,Alice Smith,Low,2024-09-08,Entertainment,1264
1,Alice Smith,Low,2024-09-08,Healthcare,1521
1,Alice Smith,Low,2024-09-08,Electronics,649
